arxiv_id,title,published,authors,affiliations,pdf_url
2505.23860v3,Quantum computing and artificial intelligence: status and perspectives,2025-05-29,Giovanni Acampora; Andris Ambainis; Natalia Ares; Leonardo Banchi; Pallavi Bhardwaj; Daniele Binosi; G. Andrew D. Briggs; Tommaso Calarco; Vedran Dunjko; Jens Eisert; Olivier Ezratty; Paul Erker; Federico Fedele; Elies Gil-Fuster; Martin Gärttner; Mats Granath; Markus Heyl; Iordanis Kerenidis; Matthias Klusch; Anton Frisk Kockum; Richard Kueng; Mario Krenn; Jörg Lässig; Antonio Macaluso; Sabrina Maniscalco; Florian Marquardt; Kristel Michielsen; Gorka Muñoz-Gil; Daniel Müssig; Hendrik Poulsen Nautrup; Sophie A. Neubauer; Evert van Nieuwenburg; Roman Orus; Jörg Schmiedmayer; Markus Schmitt; Philipp Slusallek; Filippo Vicentini; Christof Weitenberg; Frank K. Wilhelm,,https://arxiv.org/pdf/2505.23860v3
2505.23217v1,Benchmarking ORCA PT-1 Boson Sampler in Simulation,2025-05-29,Jessica Park; Susan Stepney; Irene D'Amico,,https://arxiv.org/pdf/2505.23217v1
2505.23074v1,Networked Quantum Services,2025-05-29,Laszlo Gyongyosi; Sandor Imre,,https://arxiv.org/pdf/2505.23074v1
2505.23066v1,Efficient Quantum Approximate $k$NN Algorithm via Granular-Ball Computing,2025-05-29,Shuyin Xia; Xiaojiang Tian; Suzhen Yuan; Jeremiah D. Deng,,https://arxiv.org/pdf/2505.23066v1
2505.22932v3,Variational Quantum Simulations of a Two-Dimensional Frustrated Transverse-Field Ising Model on a Trapped-Ion Quantum Computer,2025-05-28,Ammar Kirmani; Elijah Pelofske; Andreas Bärtschi; Stephan Eidenbenz; Jian-Xin Zhu,,https://arxiv.org/pdf/2505.22932v3
2505.22924v2,Optimizing QUBO on a quantum computer by mimicking imaginary time evolution,2025-05-28,Yahui Chai; Alice Di Tucci,,https://arxiv.org/pdf/2505.22924v2
2505.22902v1,Markovian heat engine boosted by quantum coherence,2025-05-28,Freddier Cuenca-Montenegro; Marcela Herrera; John H. Reina,,https://arxiv.org/pdf/2505.22902v1
2505.22886v1,Telecom quantum dots on GaAs substrates as integration-ready high performance single-photon sources,2025-05-28,Beatrice Costa; Bianca Scaparra; Xiao Wei; Hubert Riedl; Gregor Koblmüller; Eugenio Zallo; Jonathan Finley; Lukas Hanschke; Kai Müller,,https://arxiv.org/pdf/2505.22886v1
2505.22883v1,Spectrally Resolved Higher Order Photon Statistics of Spontaneous Parametric Down Conversion,2025-05-28,Jeffrey Carvalho; Chiran Wijesundara; Tim Thomay,,https://arxiv.org/pdf/2505.22883v1
2505.22837v1,Quantum Reservoir Computing for Corrosion Prediction in Aerospace: A Hybrid Approach for Enhanced Material Degradation Forecasting,2025-05-28,Akshat Tandon; James Brown; Kenny Heitritter; Tarini Hardikar; Kanav Setia; Rene Boettcher; Klaus Schertler; Jasper Simon Krauser,,https://arxiv.org/pdf/2505.22837v1
2505.22816v1,Provably Efficient Quantum Thermal State Preparation via Local Driving,2025-05-28,Dominik Hahn; S. A. Parameswaran; Benedikt Placke,,https://arxiv.org/pdf/2505.22816v1
2505.22794v1,Timelike Quantum Energy Teleportation in the Nambu-Jona-Lasinio Model,2025-05-28,Fidele J. Twagirayezu,,https://arxiv.org/pdf/2505.22794v1
2505.22743v2,Information-Computation Gaps in Quantum Learning via Low-Degree Likelihood,2025-05-28,Sitan Chen; Weiyuan Gong; Jonas Haferkamp; Yihui Quek,,https://arxiv.org/pdf/2505.22743v2
2505.22721v1,Markovian dissipation can stabilize a (localization) quantum phase transition,2025-05-28,Naushad A. Kamar; Mostafa Ali; Mohammad Maghrebi,,https://arxiv.org/pdf/2505.22721v1
2505.22715v1,Routing-Aware Placement for Zoned Neutral Atom-based Quantum Computing,2025-05-28,Yannick Stade; Wan-Hsuan Lin; Jason Cong; Robert Wille,,https://arxiv.org/pdf/2505.22715v1
2505.22720v1,Flow to Nishimori universality in weakly monitored quantum circuits with qubit loss,2025-05-28,Malte Pütz; Romain Vasseur; Andreas W. W. Ludwig; Simon Trebst; Guo-Yi Zhu,,https://arxiv.org/pdf/2505.22720v1
2505.22629v1,Disambiguating Pauli noise in quantum computers,2025-05-28,Edward H. Chen; Senrui Chen; Laurin E. Fischer; Andrew Eddins; Luke C. G. Govia; Brad Mitchell; Andre He; Youngseok Kim; Liang Jiang; Alireza Seif,,https://arxiv.org/pdf/2505.22629v1
2505.22606v1,Dynamical Sweet and Sour Regions in Bichromatically Driven Floquet Qubits,2025-05-28,D. Dominic Briseño-Colunga; Bibek Bhandari; Debmalya Das; Long B. Nguyen; Yosep Kim; David I. Santiago; Irfan Siddiqi; Andrew N. Jordan; Justin Dressel,,https://arxiv.org/pdf/2505.22606v1
2505.22575v1,Minimal Quantum Reservoirs with Hamiltonian Encoding,2025-05-28,Gerard McCaul; Juan Sebastian Totero Gongora; Wendy Otieno; Sergey Savelev; Alexandre Zagoskin; Alexander G. Balanov,,https://arxiv.org/pdf/2505.22575v1
2505.22533v1,TabularQGAN: A Quantum Generative Model for Tabular Data,2025-05-28,Pallavi Bhardwaj; Caitlin Jones; Lasse Dierich; Aleksandar Vučković,,https://arxiv.org/pdf/2505.22533v1
2505.22514v1,Closing the Quantum-Classical Scaling Gap in Approximate Optimization,2025-05-28,J. Pawlowski; P. Tarasiuk; J. Tuziemski; L. Pawela; B. Gardas,,https://arxiv.org/pdf/2505.22514v1
2505.22502v2,Assessing Quantum Advantage for Gaussian Process Regression,2025-05-28,Dominic Lowe; M. S. Kim; Roberto Bondesan,,https://arxiv.org/pdf/2505.22502v2
2505.22466v1,Spontaneous Raman scattering from metastable states of Ba$^+$,2025-05-28,Timothy J. Burke; Xiaoyang Shi; Jasmine Sinanan-Singh; Isaac L. Chuang; John Chiaverini,,https://arxiv.org/pdf/2505.22466v1
2505.22454v1,Depth-Based Matrix Classification for the HHL Quantum Algorithm,2025-05-28,Mark Danza; Sonia Lopez Alarcon; Cory Merkel,,https://arxiv.org/pdf/2505.22454v1
2505.22405v2,Quantum Search on Computation Trees,2025-05-28,Jevgēnijs Vihrovs,,https://arxiv.org/pdf/2505.22405v2
2505.22398v2,Numerical Optimization Strategies for the Variational Hamiltonian Ansatz in Noisy Quantum Environments,2025-05-28,S. Illésová; V. Novák; T. Bezděk; C. Possel; M. Beseda,,https://arxiv.org/pdf/2505.22398v2
2505.22395v1,Configuration-dependent precision in magnetometry and thermometry using multi-qubit quantum sensors,2025-05-28,Asghar Ullah; Özgür E. Müstecaplıoğlu; Matteo G. A. Paris,,https://arxiv.org/pdf/2505.22395v1
2505.22390v1,Calibrating quantum gates up to 52 qubits in a superconducting processor,2025-05-28,Daojin Fan; Guoding Liu; Shaowei Li; Ming Gong; Dachao Wu; Yiming Zhang; Chen Zha; Fusheng Chen; Sirui Cao; Yangsen Ye; Qingling Zhu; Chong Ying; Shaojun Guo; Haoran Qian; Yulin Wu; Hui Deng; Gang Wu; Cheng-Zhi Peng; Xiongfeng Ma; Xiaobo Zhu; Jian-Wei Pan,,https://arxiv.org/pdf/2505.22390v1
2505.22276v1,Low Crosstalk in a Scalable Superconducting Quantum Lattice,2025-05-28,Mohammed Alghadeer; Shuxiang Cao; Simone D Fasciati; Michele Piscitelli; Paul C. Gow; James C. Gates; Mustafa Bakr; Peter J. Leek,,https://arxiv.org/pdf/2505.22276v1
2505.22267v1,Simulation of single hole spin qubit in strained triangular FinFET quantum devices,2025-05-28,Ilan Bouquet; Jiang Cao; Mathieu Luisier,,https://arxiv.org/pdf/2505.22267v1
2505.22221v3,Tight qubit uncertainty relations studied through weak values in neutron interferometry,2025-05-28,Andreas Dvorak; Ismaele V. Masiello; Yuji Hasegawa; Hartmut Lemmel; Holger F. Hofmann; Stephan Sponar,,https://arxiv.org/pdf/2505.22221v3
2505.22217v1,Benincasa-Dowker causal set actions by quantum counting,2025-05-28,Sean A. Adamson; Petros Wallden,,https://arxiv.org/pdf/2505.22217v1
2505.22193v1,Physics-inspired Generative AI models via real hardware-based noisy quantum diffusion,2025-05-28,Marco Parigi; Stefano Martina; Francesco Aldo Venturelli; Filippo Caruso,,https://arxiv.org/pdf/2505.22193v1
2505.22171v2,The 2-Category of Topological Quantum Computation,2025-05-28,Fatimah Rita Ahmadi,,https://arxiv.org/pdf/2505.22171v2
2505.22142v2,Interpolation of Quantum Polar Codes and Quantum Reed-Muller Codes,2025-05-28,Keita Hidaka; Dina Abdelhadi; Ruediger Urbanke,,https://arxiv.org/pdf/2505.22142v2
2505.22060v1,SAT Strikes Back: Parameter and Path Relations in Quantum Toolchains,2025-05-28,Lukas Schmidbauer; Wolfgang Mauerer,,https://arxiv.org/pdf/2505.22060v1
2505.21961v1,Tripartite Entanglement dynamics: the influence of intrinsic decoherence and decoherence channels,2025-05-28,S. V. Mousavi,,https://arxiv.org/pdf/2505.21961v1
2505.21896v2,Theory of itinerant collisional spin dynamics in nondegenerate molecular gases,2025-05-28,Reuben R. W. Wang; John L. Bohn,,https://arxiv.org/pdf/2505.21896v2
2505.21881v1,Global-Local Duality of Energetic Control Cost in Multipartite Quantum Correlated Systems,2025-05-28,Rui Guan; Junjie Liu; Jian-Hua Jiang,,https://arxiv.org/pdf/2505.21881v1
2505.21618v1,From simulatability to universality of continuous-variable quantum computers,2025-05-27,Cameron Calcluth,,https://arxiv.org/pdf/2505.21618v1
2505.21621v1,Designing Fault-Tolerant Blind Quantum Computation,2025-05-27,Gefen Baranes; Iria W. Wang; Francisco Machado; Aziza Suleymanzade; Pieter-Jan Stas; Yan-Cheng Wei; Susanne F. Yelin; Johannes Borregaard; Mikhail D. Lukin,,https://arxiv.org/pdf/2505.21621v1
2505.21614v1,Nonlinear superconducting ring resonator for sensitive measurement of time reversal symmetry broken order,2025-05-27,Nicolas Dirnegger; Marie Wesson; Arpit Arora; Ioannis Petrides; Jonathan B. Curtis; Emily M. Been; Amir Yacoby; Prineha Narang,,https://arxiv.org/pdf/2505.21614v1
2505.21606v1,Pauli Propagation: A Computational Framework for Simulating Quantum Systems,2025-05-27,Manuel S. Rudolph; Tyson Jones; Yanting Teng; Armando Angrisani; Zoë Holmes,,https://arxiv.org/pdf/2505.21606v1
2505.21481v1,Probing the quantum motion of a macroscopic mechanical oscillator with a radio-frequency superconducting qubit,2025-05-27,Kyrylo Gerashchenko; Remi Rousseau; Léo Balembois; Himanshu Patange; Paul Manset; W. Clarke Smith; Zaki Leghtas; Emmanuel Flurin; Thibaut Jacqmin; Samuel Deléglise,,https://arxiv.org/pdf/2505.21481v1
2505.21320v1,Magnon blockade in spin-magnon systems with frequency detuning,2025-05-27,Sheng Zhao; Ya-Long Ren; Xin-Lei Hei; Xue-Feng Pan; Peng-Bo Li,,https://arxiv.org/pdf/2505.21320v1
2505.21308v2,Dissipative Preparation of Many-Body Quantum States: Towards Practical Quantum Advantage,2025-05-27,Lin Lin,,https://arxiv.org/pdf/2505.21308v2
2505.21284v2,Test and characterization of multilayer ion traps on fused silica,2025-05-27,Matthias Dietl; Marco Valentini; Fabian Anmasser; Alexander Zesar; Silke Auchter; Martin van Mourik; Thomas Monz; Rainer Blatt; Clemens Rössler; Philipp Schindler,,https://arxiv.org/pdf/2505.21284v2
2505.21255v2,Quantum Markov chain Monte Carlo with programmable quantum simulators,2025-05-27,Mauro D'Arcangelo; Younes Javanmard; Natalie Pearson,,https://arxiv.org/pdf/2505.21255v2
2505.21243v1,Empirical Demonstration of Quantum Contextuality on NISQ Computers,2025-05-27,Colm Kelleher; Frédéric Holweck,,https://arxiv.org/pdf/2505.21243v1
2505.21240v2,Scalable Quantum Algorithm for Meson Scattering in a Lattice Gauge Theory,2025-05-27,Yahui Chai; Yibin Guo; Stefan Kühn,,https://arxiv.org/pdf/2505.21240v2
2505.21221v2,Quantum algorithms for solving a drift-diffusion equation: A complexity analysis,2025-05-27,Ellen Devereux; Animesh Datta,,https://arxiv.org/pdf/2505.21221v2
2505.21203v1,Quantum Optimal Control Using MAGICARP: Combining Pontryagin's Maximum Principle and Gradient Ascent,2025-05-27,Denis Janković; Jean-Gabriel Hartmann; Paul-Louis Etienney; Killian Lutz; Yannick Privat; Paul-Antoine Hervieux,,https://arxiv.org/pdf/2505.21203v1
2505.21188v2,Optimized quantum sensor networks for ultralight dark matter detection,2025-05-27,Adriel I. Santoso; Le Bin Ho,,https://arxiv.org/pdf/2505.21188v2
2505.21157v1,Realizing Bloch Dynamics in a Low-Cost Electrically Driven Acoustic Two-Level System,2025-05-27,Xiao-Meng Zhang; Guang-Chen He; Zhao-Xian Chen; Ze-Guo Chen; Ming-Hui Lu; Yan-Feng Chen,,https://arxiv.org/pdf/2505.21157v1
2505.21084v1,Teleportation with non-maximally entangled states and underlying unitary algebras of certain bipartite systems,2025-05-27,Prabal Dasgupta; Debashis Gangopadhyay,,https://arxiv.org/pdf/2505.21084v1
2505.21066v2,Nullifiers of non-Gaussian cluster states through homodyne measurement,2025-05-27,Vojtěch Kala; Radim Filip; Petr Marek,,https://arxiv.org/pdf/2505.21066v2
2505.21048v2,Entanglement Negativity of Spin-Orbit Correlations in a general Qubit-Qudit Setup,2025-05-27,Sanskriti Agrawal; Raktim Abir,,https://arxiv.org/pdf/2505.21048v2
2505.20983v2,Construction of Metaplectic Representations of $SL_2(\mathbb{Z}_{2^n})$ and Twisted Magnetic Translations,2025-05-27,Emmanuel Floratos; Kimon Manolas; Ioannis Tsohantjis,,https://arxiv.org/pdf/2505.20983v2
2505.20863v3,Leveraging Diffusion Models for Parameterized Quantum Circuit Generation,2025-05-27,Daniel Barta; Darya Martyniuk; Johannes Jung; Adrian Paschke,,https://arxiv.org/pdf/2505.20863v3
2505.20703v2,Critical Spectrum and Quantum Criticality in the Two-Photon Rabi-Stark Model,2025-05-27,Jiong Li; Qing-Hu Chen,,https://arxiv.org/pdf/2505.20703v2
2505.20595v2,Inflationary power spectrum from the Lanczos algorithm,2025-05-27,Ke-Hong Zhai; Lei-Hua Liu; Hai-Qing Zhang,,https://arxiv.org/pdf/2505.20595v2
2505.20565v1,"Techniques for Quantum-Computing-Aided Algorithmic Composition: Experiments in Rhythm, Timbre, Harmony, and Space",2025-05-26,Christopher Dobrian; Omar Costa Hamido,,https://arxiv.org/pdf/2505.20565v1
2505.20534v1,Quantum Resilience: Canadian Innovations in Quantum Error Correction and Quantum Error Mitigation,2025-05-26,Gaurav Saxena; Jack S. Baker; Pablo Díez Valle; William E. Salazar; Kevin Ferreira; Thi Ha Kyaw,,https://arxiv.org/pdf/2505.20534v1
2505.20519v1,Upper Bounding Hilbert Space Dimensions which can Realize all the Quantum Correlations,2025-05-26,Yasamin Panahi; Maria Ciudad Alañón; Daniel Centeno; Ralph Jason Costales; Luca Mrini; Soham Bhattacharyya; Elie Wolfe,,https://arxiv.org/pdf/2505.20519v1
2505.20458v2,Parasitic RF-SQUIDs in superconducting qubits due to wirebonds,2025-05-26,B. Berlitz; E. Daum; S. Deck; A. V. Ustinov; J. Lisenfeld,,https://arxiv.org/pdf/2505.20458v2
2505.20442v1,Quantum simulations of complex systems,2025-05-26,Oliver Morsch; G. Massimo Palma; Davide Rossini,,https://arxiv.org/pdf/2505.20442v1
2505.20412v1,Fundamentals of Trapped Ions and Quantum Simulation of Chemical Dynamics,2025-05-26,Guido Pagano; Wojciech Adamczyk; Visal So,,https://arxiv.org/pdf/2505.20412v1
2505.20408v1,Quantum computation of hadron scattering in a lattice gauge theory,2025-05-26,Zohreh Davoudi; Chung-Chun Hsieh; Saurabh V. Kadam,,https://arxiv.org/pdf/2505.20408v1
2505.20406v3,Leveraging recurrence in neural network wavefunctions for large-scale simulations of Heisenberg antiferromagnets on the triangular lattice,2025-05-26,M. Schuyler Moss; Roeland Wiersema; Mohamed Hibat-Allah; Juan Carrasquilla; Roger G. Melko,,https://arxiv.org/pdf/2505.20406v3
2505.20382v1,Time-averaged continuous quantum measurement,2025-05-26,Pierre Guilmin; Pierre Rouchon; Antoine Tilloy,,https://arxiv.org/pdf/2505.20382v1
2505.20387v1,Observation of hadron scattering in a lattice gauge theory on a quantum computer,2025-05-26,Julian Schuhmacher; Guo-Xian Su; Jesse J. Osborne; Anthony Gandon; Jad C. Halimeh; Ivano Tavernelli,,https://arxiv.org/pdf/2505.20387v1
2505.20384v2,Generalized Hall Conductivities in Local Commuting Projector Models: Generalized Symmetries and Protected Surface Modes,2025-05-26,Po-Shen Hsin; Ryohei Kobayashi,,https://arxiv.org/pdf/2505.20384v2
2505.20284v1,Entanglement Cost of Erasure Correction in Quantum MDS Codes,2025-05-26,Kaushik Senthoor,,https://arxiv.org/pdf/2505.20284v1
2505.20265v1,A distillation-teleportation protocol for fault-tolerant QRAM,2025-05-26,Alexander M. Dalzell; András Gilyén; Connor T. Hann; Sam McArdle; Grant Salton; Quynh T. Nguyen; Aleksander Kubica; Fernando G. S. L. Brandão,,https://arxiv.org/pdf/2505.20265v1
2505.20261v1,Hardware-tailored logical Clifford circuits for stabilizer codes,2025-05-26,Eric J. Kuehnke; Kyano Levi; Joschka Roffe; Jens Eisert; Daniel Miller,,https://arxiv.org/pdf/2505.20261v1
2505.20208v1,Estimation of multivariate traces of states given partial classical information,2025-05-26,Kyrylo Simonov; Rafael Wagner; Ernesto Galvão,,https://arxiv.org/pdf/2505.20208v1
2505.20064v2,Thermalization in open many-body systems and KMS detailed balance,2025-05-26,Matteo Scandi; Álvaro M. Alhambra,,https://arxiv.org/pdf/2505.20064v2
2505.20000v2,Correcting noisy quantum gates with shortcuts to adiabaticity,2025-05-26,Moallison F. Cavalcante; Bariş Çakmak; Marcus V. S. Bonança; Sebastian Deffner,,https://arxiv.org/pdf/2505.20000v2
2505.19917v1,Robust self-testing and certified randomness based on chained Bell inequality,2025-05-26,Rajdeep Paul; Sneha Munshi; Alok Kumar Pan,,https://arxiv.org/pdf/2505.19917v1
2505.19906v1,Ab initio many-fermion structure calculations on a quantum computer,2025-05-26,Weijie Du; Yangguang Yang; Zixin Liu; Chao Yang; James P. Vary,,https://arxiv.org/pdf/2505.19906v1
2505.19808v1,Quantum computing of magnetic-skyrmion-like patterns in Heisenberg ferromagnets,2025-05-26,Matej Komelj; Vinko Sršan; Kristina Žužek; Sašo Šturm,,https://arxiv.org/pdf/2505.19808v1
2505.19772v1,Truncated Variational Hamiltonian Ansatz: efficient quantum circuit design for quantum chemistry and material science,2025-05-26,Clemens Possel; Walter Hahn; Reza Shirazi; Marina Walt; Peter Pinski; Frank K. Wilhelm; Dmitry Bagrets,,https://arxiv.org/pdf/2505.19772v1
2505.20364v2,On the Potential of Microtubules for Scalable Quantum Computation,2025-05-26,Nick E. Mavromatos; Andreas Mershin; Dimitri V. Nanopoulos,,https://arxiv.org/pdf/2505.20364v2
2505.19729v2,Sensing high-frequency ac fields via a two-qubit sensor,2025-05-26,Rizwan Abbas; Ali Raza Mirza; Adam Zaman Chaudhry,,https://arxiv.org/pdf/2505.19729v2
2505.19424v1,Matrix-product-state approach for qubits-waveguide systems in real space,2025-05-26,Shimpei Goto,,https://arxiv.org/pdf/2505.19424v1
2505.19272v2,Spin-qubit readout analysis based on a hidden Markov model,2025-05-25,Maria Spethmann; Peter Stano; Daniel Loss,,https://arxiv.org/pdf/2505.19272v2
2505.19267v1,QMIO: A tightly integrated hybrid HPCQC system,2025-05-25,Javier Cacheiro; Álvaro C Sánchez; Russell Rundle; George B Long; Gavin Dold; Jamie Friel; Andrés Gómez,,https://arxiv.org/pdf/2505.19267v1
2505.19262v3,Universal dissipators for driven open quantum systems and the correction to linear response,2025-05-25,Lorenzo Bernazzani; Balázs Gulácsi; Guido Burkard,,https://arxiv.org/pdf/2505.19262v3
2505.19200v1,Running a six-qubit quantum circuit on a silicon spin qubit array,2025-05-25,I. Fernández de Fuentes; E. Raymenants; B. Undseth; O. Pietx-Casas; S. Philips M. Mądzik; S. L. de Snoo; S. V. Amitonov; L. Tryputen; A. T. Schmitz; A. Y. Matsuura; G. Scappucci; L. M. K. Vandersypen,,https://arxiv.org/pdf/2505.19200v1
2505.19079v1,Non-Hermitian effects on the quantum parameter estimation in pseudo-Hermitian systems,2025-05-25,L. H. Wei; H. J. Xing; L. B. Fu; H. D. Liu,,https://arxiv.org/pdf/2505.19079v1
